,CODIGO OW,DESCRIPCION,ALMACEN,SALDO EN INVENTARIO
163442,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163443,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163444,4533,"VARILLA ANCLAJE 1/2"" X 1.5 M.",C300,0.0
163445,4533,"VARILLA ANCLAJE 1/2"" X 1.5 M.",C300,0.0
163446,4114,SECCIONADOR MONOPOLAR 630A15kV,C300,0.0
163447,5732,TRAFO 1F 5kVA 7620/240-120V,C300,0.0
163448,4533,"VARILLA ANCLAJE 1/2"" X 1.5 M.",C300,0.0
163449,4531,"VARILLA ANCLAJE 5/8"" X 1800mm",C300,0.0
163450,4842,CAJA HERME.3F POLICARBONATO,C300,0.0
163451,4221,CONECTOR CUÑA TIPO B,C300,0.0
163452,4531,"VARILLA ANCLAJE 5/8"" X 1800mm",C300,0.0
163453,4842,CAJA HERME.3F POLICARBONATO,C300,0.0
163454,4534,"VARILLA ANCLAJE 1/2"" X 1800mm",C300,0.0
163455,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163456,7054,TRANSF. 1F 10 KVA 13.2 KV,C300,0.0
163457,7054,TRANSF. 1F 10 KVA 13.2 KV,C300,0.0
163458,3835,CABLE Cu AISLADO 2AWG,C300,0.0
163459,8390,CABLE Cu AISLADO 2AWG XLPE,C300,0.0
163460,4545,ESPACIADOR 15kV 10kA,C300,0.0
163461,3449,AMARRA PLASTICA 82 CM,C300,0.0
163462,4545,ESPACIADOR 15kV 10kA,C300,0.0
163463,3926,CABLE ACSR/AW 1/0AWG,C300,0.0
163464,5072,SELLO PARA CAJA HERMETICA,C300,0.0
163465,4545,ESPACIADOR 15kV 10kA,C300,0.0
163466,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
163467,3957,CPLEX 3X1/0AWG+1X123.3 KCMIL,C300,0.0
163468,4409,PARARRAYOS OXIDO DE ZINC 10 KV,C300,0.0
163469,10007,TAPA POLIMERICA GRANDE,C300,0.0
163470,4545,ESPACIADOR 15kV 10kA,C300,0.0
163471,3924,CABLE ACSR 2/0AWG QUAIL,C300,0.0
163472,10007,TAPA POLIMERICA GRANDE,C300,0.0
163473,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163474,4409,PARARRAYOS OXIDO DE ZINC 10 KV,C300,0.0
163475,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
163476,10007,TAPA POLIMERICA GRANDE,C300,0.0
163477,10007,TAPA POLIMERICA GRANDE,C300,0.0
163478,2892,"CAPACETE 1/2"" GALV.",C300,0.0
163479,3044,"UNION 1"" PVC",C300,0.0
163480,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
163481,10007,TAPA POLIMERICA GRANDE,C300,0.0
163482,4545,ESPACIADOR 15kV 10kA,C300,0.0
163483,5732,TRAFO 1F 5kVA 7620/240-120V,C300,0.0
163484,4535,"VARILLA PTA TIERRA 5/8""X2400mm",C300,0.0
163485,2886,"ABRAZADERA DE 1.1/2""",C300,0.0
163486,3046,"UNION 1.1/2"" PVC",C300,0.0
163487,10007,TAPA POLIMERICA GRANDE,C300,0.0
163488,4545,ESPACIADOR 15kV 10kA,C300,0.0
163489,4535,"VARILLA PTA TIERRA 5/8""X2400mm",C300,0.0
163490,2831,"UNION 1"" IMC",C300,0.0
163491,2832,"UNION 1"" EMT",C300,0.0
163492,2890,"ABRAZADERA DE 3"" TIPO UÑA",C300,0.0
163493,2906,"CURVA 1.1/2"" EMT",C300,0.0
163494,210709,"CURVA 90° AC GALV EMT 1 1/2""",C300,0.0
163495,4545,ESPACIADOR 15kV 10kA,C300,0.0
163496,4545,ESPACIADOR 15kV 10kA,C300,0.0
163497,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
163498,2834,"UNION 1.1/2"" IMC",C300,0.0
163499,2835,"UNION 1.1/2"" EMT",C300,0.0
163500,4545,ESPACIADOR 15kV 10kA,C300,0.0
163501,4535,"VARILLA PTA TIERRA 5/8""X2400mm",C300,0.0
163502,2837,"UNION 3"" IMC",C300,0.0
163503,2881,"ABRAZADERA DE 1/2""",C300,0.0
163504,3004,LIMPIADOR EN 1/4 PVC,C300,0.0
163505,3005,SOLDADURA 1/4-1/16-1/32 PVC,C300,0.0
163506,3962,ALAMBRE Al AISLADO AAC 4AWG,C300,0.0
163507,210856,"UNION RECTA ACERO IMC 3""",C300,0.0
163508,2881,"ABRAZADERA DE 1/2""",C300,0.0
163509,4545,ESPACIADOR 15kV 10kA,C300,0.0
163510,4545,ESPACIADOR 15kV 10kA,C300,0.0
163511,4535,"VARILLA PTA TIERRA 5/8""X2400mm",C300,0.0
163512,3954,CABLE Cu CONC 1X8+1X8AWG,C300,0.0
163513,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163514,4124,CORTACIRCUITO 100 AMP 15 kV,C300,0.0
163515,4545,ESPACIADOR 15kV 10kA,C300,0.0
163516,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
163517,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163518,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163519,4124,CORTACIRCUITO 100 AMP 15 kV,C300,0.0
163520,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163521,3948,AMARRA PARA CABLE CUBIERTO,C300,0.0
163522,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163523,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163524,3962,ALAMBRE Al AISLADO AAC 4AWG,C300,0.0
163525,3814,ALAMBRE Cu AISLADO 12AWG,C300,0.0
163526,3946,CABLE CUBIERTO 2/0AWG,C300,0.0
163527,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163528,3863,CABLE Cu DESNUDO 4AWG,C300,0.0
163529,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163530,4545,ESPACIADOR 15kV 10kA,C300,0.0
163531,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163532,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163533,4545,ESPACIADOR 15kV 10kA,C300,0.0
163534,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163535,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163536,4545,ESPACIADOR 15kV 10kA,C300,0.0
163537,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163538,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163539,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163540,3957,CPLEX 3X1/0AWG+1X123.3 KCMIL,C300,0.0
163541,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163542,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163543,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163544,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163545,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163546,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163547,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163548,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163549,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163550,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163551,9998,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163552,3812,ALAMBRE Cu AISLADO 8AWG,C300,0.0
163553,4130,CAPUCHON CABLE 1/0 AWG.,C300,0.0
163554,4710,CONDENSADOR SODIO 35 UF.,C300,0.0
163555,5050,"PERNO DE EXPANSION 1/4""",C300,0.0
163556,4935,FUSIBLE EXPUL 5A TIPO H 15kV,C300,0.0
163557,4932,FUSIBLE EXPUL 2A TIPO H 15kV,C300,0.0
163558,4931,FUSIBLE EXPUL 1A TIPO H 15kV,C300,0.0
163559,211087,FUSIBLE EXPULSION 1A,C300,0.0
163560,4942,FUSIBLE EXPUL 10A TIPO H 15kV,C300,0.0
163561,4939,FUSIBLE EXPUL 8A TIPO T 15kV,C300,0.0
163562,4940,FUSIBLE EXPUL 8A TIPO H 15kV,C300,0.0
163563,4937,FUSIBLE EXPUL 6A TIPO H 15kV,C300,0.0
163564,4937,FUSIBLE EXPUL 6A TIPO H 15kV,C300,0.0
163565,11354,PIERCING PARA CABLE CUBIERTO,C300,0.0
163566,4949,FUSIBLE EXPUL 20A TIPO H 15kV,C300,0.0
163567,4946,FUSIBLE EXPUL 15A TIPO T 15kV,C300,0.0
163568,4947,FUSIBLE EXPUL 15A TIPO H 15kV,C300,0.0
163569,211091,FUSIBLE EXPULSION 15A,C300,0.0
163570,4945,FUSIBLE EXPUL 12A TIPO T 15kV,C300,0.0
163571,4944,FUSIBLE EXPUL 12A TIPO H 15kV,C300,0.0
163572,4936,FUSIBLE EXPUL 6A TIPO T 15kV,C300,0.0
163573,4943,FUSIBLE EXPUL 10A TIPO T 15kV,C300,0.0
163574,4952,FUSIBLE EXPUL 30A TIPO T 15kV,C300,0.0
163575,5054,TORN. SEGURIDAD CAJA HERMETICA,C300,0.0
163576,3954,CABLE Cu CONC 1X8+1X8AWG,C300,0.0
163577,3837,CABLE Cu AISLADO 2/0AWG,C300,0.0
163578,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
163579,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163580,3856,CABLE Cu AISLADO 2AWG XLPE,C300,0.0
163581,3943,CABLE CUBIERTO 2AWG,C300,0.0
163582,3946,CABLE CUBIERTO 2/0AWG,C300,0.0
163583,3955,CABLE Cu CONC 2X8+1X8AWG,C300,0.0
163584,4444,"RETAL DE ANCLAJE 3""X1/4""X0.5 M",C300,0.0
163585,10002,CABLE Cu AISLADO 4/0AWG,C300,0.0
163586,3834,CABLE Cu AISLADO 4AWG,C300,0.0
163587,3837,CABLE Cu AISLADO 2/0AWG,C300,0.0
163588,3838,CABLE Cu AISLADO 4/0AWG,C300,0.0
163589,3863,CABLE Cu DESNUDO 4AWG,C300,0.0
163590,3864,CABLE Cu DESNUDO 2AWG 600V,C300,0.0
163591,3946,CABLE CUBIERTO 2/0AWG,C300,0.0
163592,3957,CPLEX 3X1/0AWG+1X123.3 KCMIL,C300,0.0
163593,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
163594,3854,TPLEX 2X2/0AWG+1X155.4 KCMIL,C300,0.0
163595,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163596,3906,CABLE Cu CONC 2X6+6AWG,C300,0.0
163597,3922,CABLE ACSR 2AWG SPARROW,C300,0.0
163598,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
163599,3854,TPLEX 2X2/0AWG+1X155.4 KCMIL,C300,0.0
163600,3859,"CABLE ACERO EHS 3/8""",C300,0.0
163601,3914,CABLE Cu FUERZA 3X4AWG,C300,0.0
163602,3926,CABLE ACSR/AW 1/0AWG,C300,0.0
163603,3958,CPLEX 3X2AWG+1X77.4 KCMIL,C300,0.0
163604,3850,DPLEX Al AAC 1X1/0+1/0AWG,C300,0.0
163605,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163606,3859,"CABLE ACERO EHS 3/8""",C300,0.0
163607,3925,CABLE ACSR 4/0AWG PENGUIN,C300,0.0
163608,3957,CPLEX 3X1/0AWG+1X123.3 KCMIL,C300,0.0
163609,3959,CPLEX 3X2/0AWG+1X155.4 KCMIL,C300,0.0
163610,3923,CABLE ACSR 1/0AWG RAVEN,C300,0.0
163611,3924,CABLE ACSR 2/0AWG QUAIL,C300,0.0
163612,3925,CABLE ACSR 4/0AWG PENGUIN,C300,0.0
163613,5325,CABLE Cu AISLADO 1/0AWG,C300,0.0
163614,5346,CABLE Cu AISLADO 2/0AWG,C300,0.0
163615,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
163616,3901,CABLE Cu CONC 3X4+4AWG,C300,0.0
163617,3902,CABLE Cu CONC 2X4+4AWG,C300,0.0
163618,3913,CABLE FUERZA Cu 4X4AWG,C300,0.0
163619,3929,CABLE ALUMOWELD 7H X 11AWG,C300,0.0
163620,3944,CABLE CUBIERTO 2/0AWG XLPE,C300,0.0
163621,3947,CABLE CUBIERTO 1/0AWG,C300,0.0
163622,3956,CABLE Cu CONC 3X8+8AWG,C300,0.0
163623,8390,CABLE Cu AISLADO 2AWG XLPE,C300,0.0
163624,3835,CABLE Cu AISLADO 2AWG,C300,0.0
163625,3836,CABLE Cu AISLADO 1/0AWG,C300,0.0
163626,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163627,3858,"CABLE ACERO EHS 1/4""",C300,0.0
163628,8390,CABLE Cu AISLADO 2AWG XLPE,C300,0.0
163629,2929,"TUBO CONDUIT 3/4"" EMT",C300,0.0
163630,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
163631,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163632,3858,"CABLE ACERO EHS 1/4""",C300,0.0
163633,3859,"CABLE ACERO EHS 3/8""",C300,0.0
163634,3931,CABLE Cu AISLADO 4/0AWG XLPE,C300,0.0
163635,8132,CABLE CUBIERTO 4/0AWG XLPE,C300,0.0
163636,10002,CABLE Cu AISLADO 4/0AWG,C300,0.0
163637,3039,"TUBO 4"" T.D.P.PVC CORRUGADO",C300,0.0
163638,219671,CRUCETA METALICA 2500MM,C300,0.0
163639,219671,CRUCETA METALICA 2500MM,C300,0.0
163640,211299,BAYONETA METALICA SENCILLA,C300,160.0
163641,210524,"TUBERIA ACERO GALV IMC 1 1/2""",C300,128.0
163642,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163643,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163644,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163645,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163646,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163647,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163648,2817,"TUBO CONDUIT 4"" IMC",C300,0.0
163649,2817,"TUBO CONDUIT 4"" IMC",C300,0.0
163650,3036,"TUBO CONDUIT 2"" PVC",C300,0.0
163651,210528,"TUBERIA ACERO GALV EMT 1/2""",C300,0.0
163652,3030,"TUBO CONDUIT 3/4"" PVC",C300,0.0
163653,8201,"DIAGONAL 2""X1/4""X6.0 M.",C300,0.0
163654,210528,"TUBERIA ACERO GALV EMT 1/2""",C300,72.0
163655,2932,"TUBO CONDUIT 1.1/2"" EMT",C300,0.0
163656,2817,"TUBO CONDUIT 4"" IMC",C300,0.0
163657,2932,"TUBO CONDUIT 1.1/2"" EMT",C300,0.0
163658,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163659,3032,"TUBO CONDUIT 1"" PVC",C300,0.0
163660,4609,"PLATINA 2""X3/8""X0.3 M. (53)",C300,0.0
163661,4612,"PLATINA 2""X1/4""X0.4 M. (56)",C300,0.0
163662,4674,"DIAGONAL 1""X1/8""X0.5 M. (118)",C300,0.0
163663,7855,"PLATINA EN Z. 2""X1/4""",C300,0.0
163664,10182,"PLATINA EN Z 2""X3/8""X7.5X6X7.5",C300,0.0
163665,4611,"PLATINA 2""X1/4""X0.35 M. (55)",C300,0.0
163666,4678,"CRUC 2.1/2""X1/4""X1.0 PIN RET",C300,0.0
163667,5460,"BAYONETA 3""X1/4""X6.0 M.",C300,0.0
163668,4642,"DIAGONAL 2""X1/4""X1.2 M.",C300,0.0
163669,7847,"DIAGONAL 2""X1/4""X1.5 M.",C300,0.0
163670,7833,"BAYONETA 3""X1/4""X5.0 M. GALV.",C300,0.0
163671,2812,"TUBO 1.1/2"" GALV. IMC",C300,0.0
163672,4677,"CRUC 3.1/4""X7.0 M. RET TORMEN",C300,0.0
163673,5460,"BAYONETA 3""X1/4""X6.0 M.",C300,0.0
163674,7833,"BAYONETA 3""X1/4""X5.0 M. GALV.",C300,0.0
163675,8200,"CRUC RED 3-4 HILOS 3""X1/4""X6.0",C300,0.0
163676,210524,"TUBERIA ACERO GALV IMC 1 1/2""",C300,41.0
163677,4599,"CRUC 3""X1/4""X6.0 M. TER H",C300,0.0
163678,5459,"BAYONETA 3""X1/4""X5.0 M.",C300,0.0
163679,7844,"CRUC 3-4 HILOS 3""X1/4""X6.0 M.",C300,0.0
163680,210524,"TUBERIA ACERO GALV IMC 1 1/2""",C300,55.0
163681,219674,CRUCETA METALICA 2300MM,C300,29.0
163682,211279,CRUCETA METALICA 1500MM,C300,100.0
163683,215786,DIAGONAL METALICA RECTA,C300,80.0
163684,210522,"TUBERIA ACERO GALV IMC 3/4""",C300,3.0
163685,219175,PLATINA ACERO GALV CALIENTE,C300,79.0
163686,219671,CRUCETA METALICA 2500MM,C300,0.0
163687,215787,DIAGONAL METALICA RECTA,C300,1.0
163688,218615,CRUCETA METALICA 2000MM,C300,0.0
163689,219674,CRUCETA METALICA 2300MM,C300,40.0
163690,211299,BAYONETA METALICA SENCILLA,C300,5.0
163691,219674,CRUCETA METALICA 2300MM,C300,45.0
163692,211274,CRUCETA METALICA 1500MM,C300,0.0
163693,211279,CRUCETA METALICA 1500MM,C300,100.0
163694,215786,DIAGONAL METALICA RECTA,C300,90.0
163695,219671,CRUCETA METALICA 2500MM,C300,0.0
163696,210520,"TUBERIA ACERO GALV EMT 3/4""",C300,100.0
163697,219670,CRUCETA METALICA 500MM,C300,0.0
163698,7840,"CRUCETA MET 3""X3""X1/4""X3000mm",C300,0.0
163699,4660,"CRUC 2.1/2""X1/4""X3.0 RET PIN",C300,0.0
163700,4661,"CRUC 2.1/2""X1/4""X2.3 PIN LAT",C300,0.0
163701,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163702,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163703,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163704,4560,"CRUC 3""X1/4""X2.3 M. RET CENTRO",C300,0.0
163705,4574,"CRUC 3""X1/4""X2.3 M. PIN RET",C300,0.0
163706,4653,"CRUC 2.1/2""X1/4""X2.3 RET PIN",C300,0.0
163707,7835,"CRUCETA MET 2""X2""X1/4""X1500mm",C300,0.0
163708,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163709,4689,"CRUC 2 HILOS 3""X1/4""X0.5 M.",C300,0.0
163710,7837,"CRUC 2 HILOS 3""X1/4""X0.5 M.",C300,0.0
163711,4613,"RETAL ANCLAJE 3""X1/4""X0.5 M.",C300,0.0
163712,4641,"CRUC SECUND. 2""X1/4""X2.5 M.",C300,0.0
163713,4690,"CRUC 3""X1/4""X3.0 PIN RET",C300,0.0
163714,7831,BAYONETA SENCILLA DE 3000 mm,C300,0.0
163715,4636,"CRUC 3""X1/4""X3.0 RET H TORRE",C300,0.0
163716,4641,"CRUC SECUND. 2""X1/4""X2.5 M.",C300,0.0
163717,4649,"CRUC 2.1/2""X1/4""X3 RET PIN LAT",C300,0.0
163718,4655,"CRUC 3""X1/4""X3.0 RET H TORRE",C300,0.0
163719,4690,"CRUC 3""X1/4""X3.0 PIN RET",C300,0.0
163720,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163721,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163722,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163723,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163724,4646,"CRUC SECUND. 2""X1/4""X1.0 M.",C300,0.0
163725,4574,"CRUC 3""X1/4""X2.3 M. PIN RET",C300,0.0
163726,4582,"CRUC 3""X1/4""X3.0 M. RET CENTRO",C300,0.0
163727,4639,"CRUC SECUND. 2""X1/4""X1.5 M.",C300,0.0
163728,4644,"DIAGONAL 2""X1/4""X2.5 M.",C300,0.0
163729,4684,"CRUC 2.1/2""X1/4""X2.3 PIN LAT",C300,0.0
163730,4691,"CRUC 3""X1/4""X3.0 PIN RET",C300,0.0
163731,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163732,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163733,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163734,4639,"CRUC SECUND. 2""X1/4""X1.5 M.",C300,0.0
163735,7850,DIAGONAL PARA CRUCETA 3000 mm,C300,0.0
163736,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163737,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163738,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163739,4615,"CRUC PORTACAJA 2""X1/4""X2.3 M.",C300,0.0
163740,7836,"CRUC PORTACAJA 2""X1/4""X2.3 M.",C300,0.0
163741,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163742,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163743,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163744,4571,"CRUC 3""X1/4""X2.0 M. RET H",C300,0.0
163745,7848,"DIAGONAL 2""X1/4""X2.0 M.",C300,0.0
163746,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163747,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163748,7839,"CRUC 3-4 HILOS 3""X1/4""X2.5 M.",C300,0.0
163749,7838,"CRUC 3 HILOS 3""X1/4""X2.0 M.",C300,0.0
163750,7831,BAYONETA SENCILLA DE 3000 mm,C300,0.0
163751,7839,"CRUC 3-4 HILOS 3""X1/4""X2.5 M.",C300,0.0
163752,7845,"CRUC SECUND. 2""X1/4""X1.0 M.",C300,0.0
163753,7854,"PLATINA 2""X1/4""X0.4 M.",C300,0.0
163754,2952,"ADAPTADOR TERMINAL 1.1/2"" PVC",C300,0.0
163755,2957,"UNION 1.1/2"" EMT",C300,0.0
163756,2977,"BUJE REDUCCION 1.1/2"" A 1"" PVC",C300,0.0
163757,2990,"CURVA 3/4"" PVC",C300,0.0
163758,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163759,7845,"CRUC SECUND. 2""X1/4""X1.0 M.",C300,0.0
163760,2899,"CAPACETE 1"" PLASTICO",C300,0.0
163761,2939,"ADAPTADOR TERMINAL 1.1/2"" EMT",C300,0.0
163762,2942,"ADAPTADOR TERMINAL 3/4"" EMT",C300,0.0
163763,2969,"ADAPTADOR TERMINAL 1.1/2"" PVC",C300,0.0
163764,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163765,10175,"DIAGONAL 2""X1/4""X1.0 M.",C300,0.0
163766,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163767,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163768,2898,"CAPACETE 4"" GALV.",C300,0.0
163769,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163770,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163771,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163772,219673,CRUCETA METALICA 3500MM,C300,2.0
163773,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163774,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163775,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163776,4689,"CRUC 2 HILOS 3""X1/4""X0.5 M.",C300,0.0
163777,7837,"CRUC 2 HILOS 3""X1/4""X0.5 M.",C300,0.0
163778,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163779,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163780,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163781,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163782,4674,"DIAGONAL 1""X1/8""X0.5 M. (118)",C300,0.0
163783,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163784,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163785,10007,TAPA POLIMERICA GRANDE,C300,0.0
163786,10007,TAPA POLIMERICA GRANDE,C300,0.0
163787,10007,TAPA POLIMERICA GRANDE,C300,0.0
163788,211159,FUSIBLE EXPULSION 8A,C300,0.0
163789,211137,FUSIBLE EXPULSION 10A,C300,0.0
163790,3943,CABLE CUBIERTO 2AWG,C300,0.0
163791,3902,CABLE Cu CONC 2X4+4AWG,C300,0.0
163792,3849,DPLEX 1X2AWG+1X77.47 KCMIL,C300,0.0
163793,3922,CABLE ACSR 2AWG SPARROW,C300,0.0
163794,211299,BAYONETA METALICA SENCILLA,C300,50.0
163795,211298,BAYONETA METALICA SENCILLA,C300,0.0
163796,211298,BAYONETA METALICA SENCILLA,C300,0.0
163797,211299,BAYONETA METALICA SENCILLA,C300,0.0
163798,219673,CRUCETA METALICA 3500MM,C300,88.0
163799,211279,CRUCETA METALICA 1500MM,C300,95.0
163800,215786,DIAGONAL METALICA RECTA,C300,52.0
163801,215786,DIAGONAL METALICA RECTA,C300,121.0
163802,4612,"PLATINA 2""X1/4""X0.4 M. (56)",C300,27.0
163803,219175,PLATINA ACERO GALV CALIENTE,C300,0.0
163804,219176,PLATINA ACERO GALV CALIENTE,C300,250.0
163805,220739,PLATINA Z ACERO GALV CALIENTE,C300,101.0
163806,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163807,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163808,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163809,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163810,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163811,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163812,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163813,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163814,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163815,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163816,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163817,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163818,4046,"AISLADOR YOYO 3""",C300,0.0
163819,6692,CAJA MEDIDOR MONOFASI 240/120V,C300,0.0
163820,2908,"CURVA 1.1/2"" IMC",C300,0.0
163821,2991,"CURVA 1"" PVC",C300,0.0
163822,2993,"CURVA 1.1/2"" PVC",C300,0.0
163823,210710,"CURVA 90° PVC CONDUIT 1 1/2""",C300,0.0
163824,2838,"UNION 4"" IMC",C300,0.0
163825,2996,"CURVA LISA 4"" PVC",C300,0.0
163826,2996,"CURVA LISA 4"" PVC",C300,0.0
163827,2995,"CURVA LISA 3"" PVC",C300,0.0
163828,2996,"CURVA LISA 4"" PVC",C300,0.0
163829,3853,TPLEX 2X1/0AWG+1X123.3 KCMIL,C300,0.0
163830,3855,TPLEX 2X2AWG+1X77.47 KCMIL,C300,0.0
163831,3955,CABLE Cu CONC 2X8+1X8AWG,C300,0.0
163832,3957,CPLEX 3X1/0AWG+1X123.3 KCMIL,C300,0.0
163833,7832,BAYONETA SENCILLA DE 4000 mm,C300,0.0
163834,7841,"CRUC 3-4 HILOS 3""X1/4""X3.5 M.",C300,0.0
163835,7842,"CRUCETA MET 3""X3""X1/4""X4000mm",C300,0.0
163836,8201,"DIAGONAL 2""X1/4""X6.0 M.",C300,0.0
163837,10008,TAPA POLIMERICA MEDIANA,C300,0.0
163838,200325,CABLE CU 4/0AWG APANT C/CINTA,C300,0.0
163839,200328,CABLE CU 2AWG NEUTRO 1/3,C300,5000.0
163840,200331,CABLE CU 4/0AWG NEUTRO 1/3,C300,9028.0
163841,200368,CABLE CU 2AWG NEGRO,C300,4970.0
